ATCOCode,ATCOCode_revised,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
9400ZZBPHWS,940GZZBPHWS,,,,Harrowside Solarium (closed) (Blackpool Tramway),,,,Harrowside West,,South Promenade,,,,,,,N0065097,Squires Gate,Blackpool,,,,,,0,UKOS,330385,432437,-3.058016097,53.78358334,MET,,,,,,147,2007-03-19T00:00:00,2012-04-04T12:45:00,1,revise,inactive
9400ZZBPHWS1,940GZZBPHWS1,blpamgpt,,,Harrowside Solarium (closed) (Blackpool Tramway),,,,Harrowside West,,South Promenade,,,,,,,N0065097,Squires Gate,Blackpool,,,,,,0,UKOS,330379,432437,-3.058107141,53.78358254,PLT,,,,,,147,2007-03-28T12:23:00,2012-04-04T12:45:00,1,revise,inactive
9400ZZBPHWS2,940GZZBPHWS2,blpamjmg,,,Harrowside Solarium (closed) (Blackpool Tramway),,,,Harrowside West,,South Promenade,,,,,,,N0065097,Squires Gate,Blackpool,,,,,,0,UKOS,330380,432437,-3.058091967,53.78358267,PLT,,,,,,147,2007-03-28T15:30:00,2012-04-04T12:45:00,2,revise,inactive
9400ZZBPIPH,940GZZBPIPH,,,,Imperial Hotel (not in use) (Blackpool Tramway),,,,Near Dickinson Road,,Queens Promenade,,,,,,,E0035276,Claremont,Blackpool,,,,,,0,UKOS,330610,437252,-3.05568874,53.82688303,MET,,,,,,147,2007-03-19T00:00:00,2012-04-04T12:46:00,1,revise,inactive
9400ZZBPIPH1,940GZZBPIPH1,blpamgwm,,,Imperial Hotel (not in use) (Blackpool Tramway),,,,Near Dickinson Road,,Queens Promenade,,,,,,,E0035276,Claremont,Blackpool,,,,,,0,UKOS,330620,437254,-3.055537296,53.82690234,PLT,,,,,,147,2007-03-28T14:17:00,2012-04-04T12:46:00,1,revise,inactive
9400ZZBPIPH2,940GZZBPIPH2,blpamgaw,,,Imperial Hotel (not in use) (Blackpool Tramway),,,,Near Dickinson Road,,Queens Promenade,,,,,,,E0035276,Claremont,Blackpool,,,,,,0,UKOS,330611,437252,-3.055673551,53.82688316,PLT,,,,,,147,2007-03-28T10:47:00,2012-04-04T12:46:00,2,revise,inactive
9400ZZBPLBH,940GZZBPLBH,,,,Little Bispham (Blackpool Tramway),,,,Shore Road,,Queens Promenade,,,,,,,E0035284,Little Bispham,Cleveleys,,,,,,0,UKOS,331225,441603,-3.047322892,53.86606463,MET,,,,,,147,2007-03-19T00:00:00,2007-03-19T00:00:00,0,new,active
9400ZZBPLBH1,940GZZBPLBH1,blpamgdm,,,Little Bispham (Blackpool Tramway),,,,Shore Road,,Queens Promenade,,,,,,,E0035284,Little Bispham,Cleveleys,,,,,,0,UKOS,331226,441603,-3.047307689,53.86606476,PLT,,,,,,147,2007-03-28T10:58:00,2007-11-13T10:30:00,1,revise,active
9400ZZBPLBH2,940GZZBPLBH2,blpamjag,,,Little Bispham (Blackpool Tramway),,,,Shore Road,,Queens Promenade,,,,,,,E0035284,Little Bispham,Cleveleys,,,,,,0,UKOS,331200,441578,-3.047697374,53.86583665,PLT,,,,,,147,2007-03-28T14:41:00,2007-03-28T14:41:00,0,new,active
9400ZZBPLBN,940GZZBPLBN,,,,Leyburn Avenue (not in use) (Blackpool Tramway),,,,Queens Promenade,,Leyburn Avenue,,,,,,,E0035272,Bispham,Blackpool,,,,,,0,UKOS,330954,440377,-3.051166865,53.85501133,MET,,,,,,147,2007-03-19T00:00:00,2012-04-04T12:46:00,1,revise,inactive
9400ZZBPLBN1,940GZZBPLBN1,blpamdwm,,,Leyburn Avenue (not in use) (Blackpool Tramway),,,,Queens Promenade,,Leyburn Avenue,,,,,,,E0035272,Bispham,Blackpool,,,,,,0,UKOS,330960,440377,-3.051075666,53.85501213,PLT,,,,,,147,2007-03-28T10:07:00,2012-04-04T12:47:00,2,revise,inactive
9400ZZBPLBN2,940GZZBPLBN2,blpamgtg,,,Leyburn Avenue (not in use) (Blackpool Tramway),,,,Queens Promenade,,Leyburn Avenue,,,,,,,E0035272,Bispham,Blackpool,,,,,,0,UKOS,330947,440374,-3.051272588,53.85498344,PLT,,,,,,147,2007-03-28T13:57:00,2012-04-04T12:47:00,1,revise,inactive
9400ZZBPLDE,940GZZBPLDE,,,,Lauderdale Avenue (closed) (Blackpool Tramway),,,,Kelso Avenue,,Lauderdale Avenue,,,,,,,E0035271,Anchorsholme,Cleveleys,,,,,,0,UKOS,331520,442438,-3.043024473,53.8736073,MET,,,,,,147,2007-03-19T00:00:00,2012-04-04T12:47:00,1,revise,inactive
9400ZZBPLDE1,940GZZBPLDE1,blpamdwg,,,Lauderdale Avenue (closed) (Blackpool Tramway),,,,Kelso Avenue,,Lauderdale Avenue,,,,,,,E0035271,Anchorsholme,Cleveleys,,,,,,0,UKOS,331521,442438,-3.043009266,53.87360743,PLT,,,,,,147,2007-03-28T10:00:00,2012-04-04T12:48:00,2,revise,inactive
9400ZZBPLDE2,940GZZBPLDE2,blpamgta,,,Lauderdale Avenue (closed) (Blackpool Tramway),,,,Kelso Avenue,,Lauderdale Avenue,,,,,,,E0035271,Anchorsholme,Cleveleys,,,,,,0,UKOS,331509,442445,-3.043193312,53.87366875,PLT,,,,,,147,2007-03-28T13:49:00,2012-04-04T12:48:00,1,revise,inactive
9400ZZBPLDL,940GZZBPLDL,,,,Lindel Road (Blackpool Tramway),,,,Radcliffe Road,,Lindel Road,,,,,,,E0016552,Fleetwood,,,,,,,0,UKOS,332859,446870,-3.023635858,53.91361018,MET,,,,,,147,2007-03-19T00:00:00,2024-05-29T11:00:00,2,revise,active
9400ZZBPLDL1,940GZZBPLDL1,lanjtpdp,,,Lindel Road (Blackpool Tramway),,,,Radcliffe Road,,Lindel Road,,,,,,,E0016552,Fleetwood,,,,,,,0,UKOS,332862,446868,-3.023589755,53.9135926,PLT,,,,,,147,2007-03-28T13:04:00,2024-05-29T11:00:00,3,revise,active
9400ZZBPLDL2,940GZZBPLDL2,lanjtpmg,,,Lindel Road (Blackpool Tramway),,,,Radcliffe Road,,Lindel Road,,,,,,,E0016552,Fleetwood,,,,,,,0,UKOS,332856,446871,-3.023681742,53.91361878,PLT,,,,,,147,2007-03-28T16:06:00,2024-05-29T11:00:00,2,revise,active
9400ZZBPLFD,940GZZBPLFD,,,,Lingfield Road (not in use) (Blackpool Tramway),,,,Radcliffe Road,,Lingfield Road,,,,,,,E0016536,Broadwater,Fleetwood,,,,,,0,UKOS,332730,446661,-3.025553366,53.91171528,MET,,,,,,147,2007-03-19T00:00:00,2012-04-04T12:48:00,1,revise,inactive
9400ZZBPLFD1,940GZZBPLFD1,lanjtmwg,,,Lingfield Road (not in use) (Blackpool Tramway),,,,Radcliffe Road,,Lingfield Road,,,,,,,E0016536,Broadwater,Fleetwood,,,,,,0,UKOS,332731,446661,-3.025538146,53.91171541,PLT,,,,,,147,2007-03-28T12:41:00,2012-04-04T12:48:00,2,revise,inactive
9400ZZBPLFD2,940GZZBPLFD2,lanjtpgj,,,Lingfield Road (not in use) (Blackpool Tramway),,,,Radcliffe Road,,Lingfield Road,,,,,,,E0016536,Broadwater,Fleetwood,,,,,,0,UKOS,332724,446668,-3.025646231,53.9117774,PLT,,,,,,147,2007-03-28T15:40:00,2012-04-04T12:49:00,1,revise,inactive
9400ZZBPLWR,940GZZBPLWR,,,,Lowther Avenue (Blackpool Tramway),,,,Queens Promenade,,Lowther Avenue,,,,,,,E0035292,North Shore,Blackpool,,,,,,0,UKOS,330723,438929,-3.054350877,53.84196828,MET,,,,,,147,2007-03-19T00:00:00,2012-04-02T12:58:00,1,revise,active
9400ZZBPLWR1,940GZZBPLWR1,blpamgjg,,,Lowther Avenue (Blackpool Tramway),,,,Queens Promenade,,Lowther Avenue,,,,,,,E0035292,North Shore,Blackpool,,,,,,0,UKOS,330726,438929,-3.054305292,53.84196868,PLT,,,,,,147,2007-03-28T11:16:00,2012-04-02T12:58:00,2,revise,active
9400ZZBPLWR2,940GZZBPLWR2,blpamjda,,,Lowther Avenue (Blackpool Tramway),,,,Queens Promenade,,Lowther Avenue,,,,,,,E0035292,North Shore,Blackpool,,,,,,0,UKOS,330720,438930,-3.054396688,53.84197686,PLT,,,,,,147,2007-03-28T14:57:00,2012-04-02T12:58:00,1,revise,active
9400ZZBPLYR,940GZZBPLYR,,,,Lytham Road (not in use) (Blackpool Tramway),,,,Lytham road,,Not Specified,,,,,,,E0035294,Bloomfield,Blackpool,,,,,,0,UKOS,330652,434985,-3.054539047,53.80651647,MET,,,,,,147,2007-03-19T00:00:00,2012-04-04T12:49:00,1,revise,inactive
9400ZZBPLYR2,940GZZBPLYR2,,,,Lytham Road (not in use) (Blackpool Tramway),,,,Lytham road,,-,,,,,,,E0035294,Bloomfield,Blackpool,,,,,,0,UKOS,330653,434985,-3.054523864,53.8065166,PLT,,,,,,147,2007-03-28T11:24:00,2012-04-04T12:49:00,3,revise,inactive
9400ZZBPMCS,940GZZBPMCS,,,,Manchester Square (Blackpool Tramway),,,,Rigby Road,,Promenade,,,,,,,E0035294,Bloomfield,Blackpool,,,,,,0,UKOS,330588,435167,-3.05555181,53.80814345,MET,,,,,,147,2007-03-19T00:00:00,2012-04-02T13:01:00,1,revise,active
9400ZZBPMCS1,940GZZBPMCS1,blpamgmg,,,Manchester Square (Blackpool Tramway),,,,Rigby Road,,Promenade,,,,,,,E0035294,Bloomfield,Blackpool,,,,,,0,UKOS,330591,435168,-3.055506487,53.80815283,PLT,,,,,,147,2007-03-28T11:34:00,2012-04-02T13:01:00,2,revise,active
9400ZZBPMCS2,940GZZBPMCS2,blpamjga,,,Manchester Square (Blackpool Tramway),,,,Rigby Road,,Promenade,,,,,,,E0035294,Bloomfield,Blackpool,,,,,,0,UKOS,330585,435167,-3.055597358,53.80814304,PLT,,,,,,147,2007-03-28T15:10:00,2012-04-02T13:02:00,1,revise,active
9400ZZBPMDN,940GZZBPMDN,,,,Sandhurst Avenue (Blackpool Tramway),,,,Queens Promenade,,Sandhurst Avenue,,,,,,,E0035272,Bispham,Blackpool,,,,,,0,UKOS,330913,440222,-3.051755123,53.85361299,MET,,,,,,147,2007-03-19T00:00:00,2012-04-02T13:03:00,1,revise,active
9400ZZBPMDN1,940GZZBPMDN1,blpamgtj,,,Sandhurst Avenue (Blackpool Tramway),,,,Queens Promenade,,Sandhurst Avenue,,,,,,,E0035272,Bispham,Blackpool,,,,,,0,UKOS,330917,440221,-3.0516941,53.85360453,PLT,,,,,,147,2007-03-28T13:59:00,2012-04-02T13:04:00,1,revise,active
9400ZZBPMDN2,940GZZBPMDN2,blpmdwp,,,Sandhurst Avenue (Blackpool Tramway),,,,Queens Promenade,,Sandhurst Avenue,,,,,,,E0035272,Bispham,Blackpool,,,,,,0,UKOS,330910,440222,-3.051800721,53.85361259,PLT,,,,,,147,2007-03-28T10:08:00,2012-04-02T13:05:00,2,revise,active
9400ZZBPMNH,940GZZBPMNH,,,,Admiral's Point (not in use) (Blackpool Tramway),,,,Norfolk Avenue,,Queens Promenade,,,,,,,E0035292,North Shore,Blackpool,,,,,,0,UKOS,330763,439323,-3.053832013,53.84551424,MET,,,,,,147,2007-03-19T00:00:00,2012-04-04T12:50:00,1,revise,inactive
9400ZZBPMNH1,940GZZBPMNH1,blpamjdg,,,Admiral's Point (not in use) (Blackpool Tramway),,,,Norfolk Avenue,,Queens Promenade,,,,,,,E0035292,North Shore,Blackpool,,,,,,0,UKOS,330767,439287,-3.053763101,53.84519127,PLT,,,,,,147,2007-03-28T14:59:00,2012-04-04T12:50:00,1,revise,inactive
9400ZZBPMNH2,940GZZBPMNH2,blpamgjm,,,Admiral's Point (not in use) (Blackpool Tramway),,,,Norfolk Avenue,,Queens Promenade,,,,,,,E0035292,North Shore,Blackpool,,,,,,0,UKOS,330764,439323,-3.053816817,53.84551438,PLT,,,,,,147,2007-03-28T11:18:00,2012-04-04T12:50:00,2,revise,inactive
9400ZZBPMTN,940GZZBPMTN,,,,Melton Place (not in use) (Blackpool Tramway),,,,Queens Promenade,,Melton Place,,,,,,,E0035271,Anchorsholme,Cleveleys,,,,,,0,UKOS,331330,441827,-3.045776708,53.8680915,MET,,,,,,147,2007-03-19T00:00:00,2012-04-04T12:50:00,1,revise,inactive
9400ZZBPMTN1,940GZZBPMTN1,blpamdwj,,,Melton Place (not in use) (Blackpool Tramway),,,,Queens Promenade,,Melton Place,,,,,,,E0035271,Anchorsholme,Cleveleys,,,,,,0,UKOS,331310,441839,-3.046083492,53.86819668,PLT,,,,,,147,2007-03-28T10:04:00,2012-04-04T12:51:00,1,revise,inactive
9400ZZBPMTN2,940GZZBPMTN2,blpamgtd,,,Melton Place (not in use) (Blackpool Tramway),,,,Queens Promenade,,Melton Place,,,,,,,E0035271,Anchorsholme,Cleveleys,,,,,,0,UKOS,331298,441856,-3.046269761,53.86834786,PLT,,,,,,147,2007-03-28T13:52:00,2012-04-04T12:51:00,1,revise,inactive
9400ZZBPNBK,940GZZBPNBK,,,,Norbreck (Blackpool Tramway),,,,Norbreck Road,,Queens Promenade,,,,,,,E0035291,Norbreck,Blackpool,,,,,,0,UKOS,331025,440668,-3.050153167,53.85763581,MET,,,,,,147,2007-03-19T00:00:00,2024-05-29T11:00:00,2,revise,active
9400ZZBPNBK1,940GZZBPNBK1,blpamgtm,,,Norbreck (Blackpool Tramway),,,,Norbreck Road,,Queens Promenade,,,,,,,E0035291,Norbreck,Blackpool,,,,,,0,UKOS,331030,440667,-3.050076938,53.85762749,PLT,,,,,,147,2007-03-28T14:01:00,2024-05-29T11:00:00,2,revise,active
9400ZZBPNBK2,940GZZBPNBK2,blpamdwt,,,Norbreck (Blackpool Tramway),,,,Norbreck Road,,Queens Promenade,,,,,,,E0035291,Norbreck,Blackpool,,,,,,0,UKOS,331020,440669,-3.050229396,53.85764413,PLT,,,,,,147,2007-03-28T10:16:00,2024-05-29T11:00:00,3,revise,active
9400ZZBPNBN,940GZZBPNBN,,,,Norbreck North (Blackpool Tramway),,,,Promenade,,Queens Promenade,,,,,,,E0035291,Norbreck,Blackpool,,,,,,1,UKOS,331093,440970,-3.049187423,53.86035874,MET,,,,,,147,2016-09-27T00:00:00,2016-09-27T00:00:00,2,revise,active
9400ZZBPNBN1,940GZZBPNBN1,blpamgdt,,,Norbreck North (Blackpool Tramway),,,,Promenade,,Queens Promenade,,,,,,,E0035291,Norbreck,Blackpool,,,,,,1,UKOS,331094,440970,-3.049172221,53.86035887,PLT,,,,,,147,2016-09-27T00:00:00,2016-09-27T00:00:00,3,revise,active
9400ZZBPNBN2,940GZZBPNBN2,blpamjam,,,Norbreck North (Blackpool Tramway),,,,Promenade,,Queens Promenade,,,,,,,E0035291,Norbreck,Blackpool,,,,,,1,UKOS,331076,440965,-3.049444729,53.86031154,PLT,,,,,,147,2016-09-27T00:00:00,2016-09-27T00:00:00,2,revise,active
9400ZZBPNKD,940GZZBPNKD,,,,Norkeed Road (not in use) (Blackpool Tramway),,,,Queens Promenade,,Norkeed Road,,,,,,,E0035291,Norbreck,Blackpool,,,,,,0,UKOS,331203,441395,-3.047610662,53.86419255,MET,,,,,,147,2007-03-19T00:00:00,2012-04-04T12:52:00,1,revise,inactive
9400ZZBPNKD1,940GZZBPNKD1,blpamgdp,,,Norkeed Road (not in use) (Blackpool Tramway),,,,Queens Promenade,,Norkeed Road,,,,,,,E0035291,Norbreck,Blackpool,,,,,,0,UKOS,331175,441402,-3.048037924,53.86425173,PLT,,,,,,147,2007-03-28T11:01:00,2012-04-04T12:52:00,1,revise,inactive
9400ZZBPNKD2,940GZZBPNKD2,blpamjaj,,,Norkeed Road (not in use) (Blackpool Tramway),,,,Queens Promenade,,Norkeed Road,,,,,,,E0035291,Norbreck,Blackpool,,,,,,0,UKOS,331159,441380,-3.048276231,53.86405191,PLT,,,,,,147,2007-03-28T14:43:00,2012-04-04T12:53:00,1,revise,inactive
9400ZZBPNPR,940GZZBPNPR,,,,North Pier (Blackpool Tramway),,,,Queens Promenade,,Talbot Road,,,,,,,E0054826,Blackpool Town Centre,Blackpool,,,,,,1,UKOS,330582,436340,-3.055907902,53.81868369,MET,,,,,,147,2007-03-19T00:00:00,2024-05-29T11:00:00,2,revise,active
9400ZZBPNPR1,940GZZBPNPR1,blpamgam,,,North Pier (Blackpool Tramway),,,,Queens Promenade,,Talbot Road,,,,,,,E0054826,Blackpool Town Centre,Blackpool,,,,,,1,UKOS,330567,436233,-3.056111517,53.81772014,PLT,,,,,,147,2007-03-28T10:23:00,2024-05-29T11:00:00,3,revise,active
9400ZZBPNPR2,940GZZBPNPR2,blpamgwd,,,North Pier (Blackpool Tramway),,,,Queens Promenade,,Talbot Road,,,,,,,E0054826,Blackpool Town Centre,Blackpool,,,,,,1,UKOS,330597,436447,-3.055704277,53.81964724,PLT,,,,,,147,2007-03-28T14:10:00,2024-05-29T11:00:00,2,revise,active
9400ZZBPPHR,940GZZBPPHR,,,,Pharos Street (not in use) (Blackpool Tramway),,,,North Albert Street,,Pharos Street,,,,,,,E0016553,Ford Green,,,,,,,0,UKOS,333949,448290,-3.007351864,53.92651117,MET,,,,,,147,2007-03-19T00:00:00,2012-04-20T14:38:00,2,revise,inactive
9400ZZBPPHR1,940GZZBPPHR1,lanjtpaj,,,Pharos Street (not in use) (Blackpool Tramway),,,,North Albert Street,,Pharos Street,,,,,,,E0016553,Ford Green,,,,,,,0,UKOS,333950,448290,-3.007336638,53.92651129,PLT,,,,,,147,2007-03-28T12:50:00,2012-04-20T14:38:00,3,revise,inactive
9400ZZBPPLB,940GZZBPPLB,,,,Pleasure Beach (Blackpool Tramway),,,,Blackpool Pleasure Beach,,Promenade,,,,,,,N0079376,Pleasure Beach,Blackpool,,,,,,1,UKOS,330470,433540,-3.056975516,53.79350676,MET,,,,,,147,2007-03-19T00:00:00,2024-05-29T11:00:00,2,revise,active
9400ZZBPPLB1,940GZZBPPLB1,blpamgmw,,,Pleasure Beach (Blackpool Tramway),,,,Blackpool Pleasure Beach,,Promenade,,,,,,,N0079376,Pleasure Beach,Blackpool,,,,,,1,UKOS,330452,433524,-3.057245095,53.79336057,PLT,,,,,,147,2007-03-28T12:06:00,2024-05-29T11:00:00,2,revise,active
9400ZZBPPLB2,940GZZBPPLB2,blpamjgp,,,Pleasure Beach (Blackpool Tramway),,,,Blackpool Pleasure Beach,,Promenade,,,,,,,N0079376,Pleasure Beach,Blackpool,,,,,,1,UKOS,330488,433556,-3.056705935,53.79365295,PLT,,,,,,147,2007-03-28T15:21:00,2024-05-29T11:00:00,2,revise,active
9400ZZBPPLT,940GZZBPPLT,,,,Pleasant Street (Blackpool Tramway),,,,Queens Promenade,,Pleasant Street,,,,,,,E0035276,Claremont,Blackpool,,,,,,1,UKOS,330617,437080,-3.055543546,53.8253383,MET,,,,,,147,2007-03-19T00:00:00,2012-04-02T13:31:00,1,revise,active
9400ZZBPPLT1,940GZZBPPLT1,blpamgat,,,Pleasant Street (Blackpool Tramway),,,,Queens Promenade,,Pleasant Street,,,,,,,E0035276,Claremont,Blackpool,,,,,,1,UKOS,330620,437080,-3.055497979,53.8253387,PLT,,,,,,147,2007-03-28T10:45:00,2012-04-02T13:32:00,2,revise,active
9400ZZBPPLT2,940GZZBPPLT2,blpamgwj,,,Pleasant Street (Blackpool Tramway),,,,Queens Promenade,,Pleasant Street,,,,,,,E0035276,Claremont,Blackpool,,,,,,1,UKOS,330614,437080,-3.055589113,53.8253379,PLT,,,,,,147,2007-03-28T14:14:00,2012-04-02T13:32:00,1,revise,active
9400ZZBPPRT,940GZZBPPRT,,,,London Street (Blackpool Tramway),,,,Lord Street,,London Street,,,,,,,E0016552,Fleetwood,,,,,,,0,UKOS,333680,447863,-3.011354871,53.92263956,MET,,,,,,147,2007-03-19T00:00:00,2024-05-29T11:00:00,2,revise,active
9400ZZBPPRT1,940GZZBPPRT1,lanjtpdt,,,London Street (Blackpool Tramway),,,,Lord Street,,London Street,,,,,,,E0016552,Fleetwood,,,,,,,0,UKOS,333682,447860,-3.01132377,53.92261285,PLT,,,,,,147,2007-03-28T13:07:00,2024-05-29T11:00:00,3,revise,active
9400ZZBPPRT2,940GZZBPPRT2,lanjtpmj,,,London Street (Blackpool Tramway),,,,Lord Street,,London Street,,,,,,,E0016552,Fleetwood,,,,,,,0,UKOS,333678,447866,-3.011385972,53.92266626,PLT,,,,,,147,2007-03-28T16:08:00,2024-05-29T11:00:00,3,revise,active
9400ZZBPRSB,940GZZBPRSB,,,,Rossall Beach (Blackpool Tramway),,,,A587 Broadway turns into A587 Rossall Rd,,Rossall Road,,,,,,,E0016587,Rossall Beach,Cleveleys,,,,,,0,UKOS,331717,443990,-3.040375061,53.88758011,MET,,,,,,147,2007-03-19T00:00:00,2012-04-02T13:36:00,1,revise,active
9400ZZBPRSB1,940GZZBPRSB1,lanjtpaw,,,Rossall Beach (Blackpool Tramway),,,,A587 Broadway turns into A587 Rossall Rd,,Rossall Road,,,,,,,E0016587,Rossall Beach,Cleveleys,,,,,,0,UKOS,331720,443990,-3.040329426,53.88758051,PLT,,,,,,147,2007-03-28T12:56:00,2012-04-02T13:36:00,2,revise,active
9400ZZBPRSB2,940GZZBPRSB2,lanjtpjp,,,Rossall Beach (Blackpool Tramway),,,,A587 Broadway turns into A587 Rossall Rd,,Rossall Road,,,,,,,E0016587,Rossall Beach,Cleveleys,,,,,,0,UKOS,331713,443991,-3.040436131,53.88758857,PLT,,,,,,147,2007-03-28T15:59:00,2012-04-02T13:37:00,1,revise,active
9400ZZBPRSC,940GZZBPRSC,,,,Rossall School (Blackpool Tramway),,,,Rossall Lane,,A587 Broadway,,,,,,,E0016587,Rossall Beach,Cleveleys,,,,,,0,UKOS,331791,445017,-3.03947846,53.89681883,MET,,,,,,147,2007-03-19T00:00:00,2012-04-02T13:37:00,1,revise,active
9400ZZBPRSC1,940GZZBPRSC1,lanjtpap,,,Rossall School (Blackpool Tramway),,,,Rossall Lane,,A587 Broadway,,,,,,,E0016587,Rossall Beach,Cleveleys,,,,,,0,UKOS,331794,445017,-3.039432815,53.89681923,PLT,,,,,,147,2007-03-28T12:53:00,2012-04-02T13:38:00,2,revise,active
9400ZZBPRSC2,940GZZBPRSC2,lanjtpjg,,,Rossall School (Blackpool Tramway),,,,Rossall Lane,,A587 Broadway,,,,,,,E0016587,Rossall Beach,Cleveleys,,,,,,0,UKOS,331787,445017,-3.03953932,53.8968183,PLT,,,,,,147,2007-03-28T15:57:00,2012-04-02T13:38:00,1,revise,active
9400ZZBPRSQ,940GZZBPRSQ,,,,Rossall Square (Blackpool Tramway),,,,Rossall Lane,,A587 Broadway,,,,,,,E0016587,Rossall Beach,Cleveleys,,,,,,0,UKOS,331979,445435,-3.036711037,53.90059985,MET,,,,,,147,2007-03-19T00:00:00,2012-04-02T13:39:00,1,revise,active
9400ZZBPRSQ1,940GZZBPRSQ1,lanjtpat,,,Rossall Square (Blackpool Tramway),,,,Rossall Lane,,A587 Broadway,,,,,,,E0016587,Rossall Beach,Cleveleys,,,,,,0,UKOS,331981,445433,-3.036680159,53.90058214,PLT,,,,,,147,2007-03-28T12:55:00,2012-04-02T13:39:00,2,revise,active
9400ZZBPRSQ2,940GZZBPRSQ2,lanjtpjm,,,Rossall Square (Blackpool Tramway),,,,Rossall Lane,,A587 Broadway,,,,,,,E0016587,Rossall Beach,Cleveleys,,,,,,0,UKOS,331977,445437,-3.036741915,53.90061756,PLT,,,,,,147,2007-03-28T15:58:00,2012-04-02T13:39:00,1,revise,active
9400ZZBPSFL,940GZZBPSFL,,,,Southfleet Avenue (closed) (Blackpool Tramway),,,,Larkholme Lane,,Southfleet Avenue,,,,,,,E0016536,Broadwater,Fleetwood,,,,,,0,UKOS,332500,446174,-3.028946482,53.90730897,MET,,,,,,147,2007-03-19T00:00:00,2012-04-04T12:53:00,1,revise,inactive
9400ZZBPSFL1,940GZZBPSFL1,lanjtmwj,,,Southfleet Avenue (closed) (Blackpool Tramway),,,,Larkholme Lane,,Southfleet Avenue,,,,,,,E0016536,Broadwater,Fleetwood,,,,,,0,UKOS,332501,446174,-3.028931263,53.9073091,PLT,,,,,,147,2007-03-28T12:42:00,2012-04-04T12:53:00,2,revise,inactive
9400ZZBPSFL2,940GZZBPSFL2,lanjtpgm,,,Southfleet Avenue (closed) (Blackpool Tramway),,,,Larkholme Lane,,Southfleet Avenue,,,,,,,E0016536,Broadwater,Fleetwood,,,,,,0,UKOS,332492,446172,-3.029067791,53.90728996,PLT,,,,,,147,2007-03-28T15:44:00,2012-04-04T12:53:00,1,revise,inactive
9400ZZBPSHP,940GZZBPSHP,,,,South Pier (Blackpool Tramway),,,,South Pier,,Promenade,,,,,,,N0065096,South Shore,Blackpool,,,,,,1,UKOS,330513,433801,-3.056381835,53.79585797,MET,,,,,,147,2007-03-19T00:00:00,2012-04-02T13:40:00,1,revise,active
9400ZZBPSHP1,940GZZBPSHP1,blpamgpd,,,South Pier (Blackpool Tramway),,,,South Pier,,Promenade,,,,,,,N0065096,South Shore,Blackpool,,,,,,1,UKOS,330516,433801,-3.0563363,53.79585837,PLT,,,,,,147,2007-03-28T12:10:00,2012-04-02T13:40:00,2,revise,active
9400ZZBPSHP2,940GZZBPSHP2,blpamjgw,,,South Pier (Blackpool Tramway),,,,South Pier,,Promenade,,,,,,,N0065096,South Shore,Blackpool,,,,,,1,UKOS,330510,433801,-3.05642737,53.79585757,PLT,,,,,,147,2007-03-28T15:25:00,2012-04-02T13:41:00,1,revise,active
9400ZZBPSLY,940GZZBPSLY,,,,Stanley Road (Blackpool Tramway),,,,Radcliffe Road,,Stanley Road,,,,,,,E0016552,Fleetwood,,,,,,,0,UKOS,333064,447195,-3.020586737,53.91655731,MET,,,,,,147,2007-03-19T00:00:00,2024-05-29T11:00:00,2,revise,active
9400ZZBPSLY1,940GZZBPSLY1,lanjtpdw,,,Stanley Road (Blackpool Tramway),,,,Radcliffe Road,,Stanley Road,,,,,,,E0016552,Fleetwood,,,,,,,0,UKOS,333067,447194,-3.020540851,53.91654871,PLT,,,,,,147,2007-03-28T13:09:00,2024-05-29T11:00:00,3,revise,active
9400ZZBPSLY2,940GZZBPSLY2,lanjtpmp,,,Stanley Road (Blackpool Tramway),,,,Radcliffe Road,,Stanley Road,,,,,,,E0016552,Fleetwood,,,,,,,0,UKOS,333061,447197,-3.020632843,53.9165749,PLT,,,,,,147,2007-03-28T16:10:00,2024-05-29T11:00:00,2,revise,active
9400ZZBPSRG,940GZZBPSRG,,,,Starr Gate (Blackpool Tramway),,,,Squires Gate Lane,,A584 Clifton Drive,,,,,,,N0065097,Squires Gate,Blackpool,,,,,,1,UKOS,330506,431804,-3.056037167,53.77791111,MET,,,,,,147,2007-03-19T00:00:00,2012-04-02T13:43:00,1,revise,active
9400ZZBPSRG1,940GZZBPSRG1,,,,Starr Gate (Blackpool Tramway),,,,Squires Gate Lane,,A584 Clifton Drive,,,,,,,N0065097,Squires Gate,Blackpool,,,,,,0,UKOS,330508,431806,-3.056007275,53.77792935,PLT,,,,,,147,2012-04-02T13:45:00,2016-02-09T15:51:00,1,revise,active
